src,trg,NL,Sim_Score
lemaire,lemaire,0,0.301029995663981
coleman,coleman,0,0.301029995663981
lehman,lehmann,0.142857142857143,0.26884531229258
lehmann,lehmann,0,0.301029995663981
liebman,liebman,0,0.301029995663981
kleiman,kleiman,0,0.301029995663981
lehrman,lehrman,0,0.301029995663981
alemany,alemany,0,0.301029995663981
akerman,akerman,0,0.301029995663981
albania,albania,0,0.301029995663981
alanis,alanis,0,0.301029995663981
kalani,kalani,0,0.301029995663981
balmain,balmain,0,0.301029995663981
altman,altmann,0.142857142857143,0.26884531229258
walkman,walkman,0,0.301029995663981
allman,allman,0,0.301029995663981
kalman,kallman,0.142857142857143,0.26884531229258
waldman,waldman,0,0.301029995663981
altmann,altmann,0,0.301029995663981
kallman,kallman,0,0.301029995663981
valenti,valenti,0,0.301029995663981
maclean,maclean,0,0.301029995663981
valjean,valjean,0,0.301029995663981
galeano,galeano,0,0.301029995663981
coyote,coyote,0,0.301029995663981
ecotec,ecotec,0,0.301029995663981
coke,cooke,0.2,0.255272505103306
coupe,coupe,0,0.301029995663981
cofe,coffe,0.2,0.255272505103306
coeli,coeli,0,0.301029995663981
coffe,coffe,0,0.301029995663981
copei,copei,0,0.301029995663981
course,course,0,0.301029995663981
corpse,corpse,0,0.301029995663981
corley,corley,0,0.301029995663981
cored,corred,0.166666666666667,0.263241434774581
cory,corry,0.2,0.255272505103306
felipe,felipe,0,0.301029995663981
eclipse,eclipse,0,0.301029995663981
filipe,filipe,0,0.301029995663981
lipper,lipper,0,0.301029995663981
relief,relief,0,0.301029995663981
leslie,leslie,0,0.301029995663981
elaine,elaine,0,0.301029995663981
belize,belize,0,0.301029995663981
nellie,nellie,0,0.301029995663981
felice,felice,0,0.301029995663981
amelie,amelie,0,0.301029995663981
eliade,eliade,0,0.301029995663981
elodie,elodie,0,0.301029995663981
eliane,eliane,0,0.301029995663981
neelie,neelie,0,0.301029995663981
folies,folies,0,0.301029995663981
feeley,feeley,0,0.301029995663981
felix,felix,0,0.301029995663981
feliz,feliz,0,0.301029995663981
ofelia,ofelia,0,0.301029995663981
feliu,feliu,0,0.301029995663981
abroad,abroad,0,0.301029995663981
jeremie,jeremie,0,0.301029995663981
kermit,kermit,0,0.301029995663981
private,private,0,0.301029995663981
promise,promise,0,0.301029995663981
perdita,perdita,0,0.301029995663981
perfume,perfume,0,0.301029995663981
britain,britain,0,0.301029995663981
haitian,haitian,0,0.301029995663981
airtran,airtran,0,0.301029995663981
arabian,arabian,0,0.301029995663981
abidjan,abidjan,0,0.301029995663981
fabiano,fabiano,0,0.301029995663981
habitat,habitat,0,0.301029995663981
whitman,whitman,0,0.301029995663981
hartman,hartmann,0.125,0.273001272063738
hartman,hartman,0,0.301029995663981
hartmann,hartmann,0,0.301029995663981
haditha,haditha,0,0.301029995663981
lourdes,lourdes,0,0.301029995663981
tavares,tavares,0,0.301029995663981
valerie,valerie,0,0.301029995663981
valérie,valérie,0,0.301029995663981
duff,duff,0,0.301029995663981
spreads,spreads,0,0.301029995663981
roberto,roberto,0,0.301029995663981
storage,storage,0,0.301029995663981
strange,strange,0,0.301029995663981
sprague,sprague,0,0.301029995663981
albums,albums,0,0.301029995663981
palumbo,palumbo,0,0.301029995663981
fahim,fahim,0,0.301029995663981
firth,firth,0,0.301029995663981
vasily,vasily,0,0.301029995663981
vasile,vasile,0,0.301029995663981
vasili,vasili,0,0.301029995663981
radial,radial,0,0.301029995663981
raziel,raziel,0,0.301029995663981
rashid,rashid,0,0.301029995663981
raskin,raskin,0,0.301029995663981
grassi,grassi,0,0.301029995663981
basilan,basilan,0,0.301029995663981
basilio,basilio,0,0.301029995663981
bailey,bailey,0,0.301029995663981
baikal,baikal,0,0.301029995663981
baily,bailly,0.166666666666667,0.263241434774581
bailly,bailly,0,0.301029995663981
basics,basics,0,0.301029995663981
bashir,bashir,0,0.301029995663981
abbasi,abbasi,0,0.301029995663981
baskin,baskin,0,0.301029995663981
braille,braille,0,0.301029995663981
brutal,brutal,0,0.301029995663981
bravia,bravia,0,0.301029995663981
brahim,brahim,0,0.301029995663981
brasier,brasier,0,0.301029995663981
design,design,0,0.301029995663981
easing,easing,0,0.301029995663981
yassin,yassin,0,0.301029995663981
kissin,kissin,0,0.301029995663981
dassin,dassin,0,0.301029995663981
slevin,slevin,0,0.301029995663981
hosein,hosein,0,0.301029995663981
selvin,selvin,0,0.301029995663981
session,session,0,0.301029995663981
sensei,sensei,0,0.301029995663981
kop,kopp,0.25,0.243038048686294
cpf,cpff,0.25,0.243038048686294
coupé,coupé,0,0.301029995663981
scop,scoop,0.2,0.255272505103306
copi,coppi,0.2,0.255272505103306
coppi,coppi,0,0.301029995663981
kronos,kronos,0,0.301029995663981
bongos,bongos,0,0.301029995663981
warning,warning,0,0.301029995663981
raising,raising,0,0.301029995663981
kristin,kristin,0,0.301029995663981
kristin,kristinn,0.125,0.273001272063738
piscina,piscina,0,0.301029995663981
bastrop,bastrop,0,0.301029995663981
strong,strong,0,0.301029995663981
stroke,stroke,0,0.301029995663981
stroud,stroud,0,0.301029995663981
styron,styron,0,0.301029995663981
aspro,asppro,0.166666666666667,0.263241434774581
faster,faster,0,0.301029995663981
auster,auster,0,0.301029995663981
sastre,sastre,0,0.301029995663981
castelo,castelo,0,0.301029995663981
castaño,castaño,0,0.301029995663981
calisto,calisto,0,0.301029995663981
castel,castel,0,0.301029995663981
blood,blood,0,0.301029995663981
bloom,bloom,0,0.301029995663981
blom,bloom,0.2,0.255272505103306
pavlov,pavlov,0,0.301029995663981
paloma,paloma,0,0.301029995663981
traffic,traffic,0,0.301029995663981
trafic,traffic,0.142857142857143,0.26884531229258
trafic,trafic,0,0.301029995663981
ibiza,ibiza,0,0.301029995663981
tibia,tibia,0,0.301029995663981
bb,bbb,0.333333333333333,0.221848749616356
bk,bbk,0.333333333333333,0.221848749616356
b12,b12,0,0.301029995663981
kgb,kgb,0,0.301029995663981
b2b,b2b,0,0.301029995663981
bg,bbg,0.333333333333333,0.221848749616356
b.b,b.b,0,0.301029995663981
j.b,j.b,0,0.301029995663981
bbb,bbb,0,0.301029995663981
b15,b15,0,0.301029995663981
b-2,b-2,0,0.301029995663981
g.b,g.b,0,0.301029995663981
b-1,b-1,0,0.301029995663981
k.b,k.b,0,0.301029995663981
bbg,bbg,0,0.301029995663981
b20,b20,0,0.301029995663981
b92,b92,0,0.301029995663981
b.g,b.g,0,0.301029995663981
bbk,bbk,0,0.301029995663981
gibb,gibb,0,0.301029995663981
gib,gibb,0.25,0.243038048686294
ibby,ibby,0,0.301029995663981
gold,goold,0.2,0.255272505103306
bedford,bedford,0,0.301029995663981
golem,golem,0,0.301029995663981
gogol,gogol,0,0.301029995663981
goold,goold,0,0.301029995663981
g7,g77,0.333333333333333,0.221848749616356
j.g,j.g,0,0.301029995663981
g77,g77,0,0.301029995663981
g-8,g-8,0,0.301029995663981
g20,g20,0,0.301029995663981
g.g,g.g,0,0.301029995663981
g14,g14,0,0.301029995663981
g-7,g-7,0,0.301029995663981
g-3,g-3,0,0.301029995663981
g-1,g-1,0,0.301029995663981
g-2,g-2,0,0.301029995663981
g-4,g-4,0,0.301029995663981
wonders,wonders,0,0.301029995663981
blondes,blondes,0,0.301029995663981
lioness,lioness,0,0.301029995663981
blondie,blondie,0,0.301029995663981
gigolo,gigolo,0,0.301029995663981
giglio,giglio,0,0.301029995663981
gloom,gloom,0,0.301029995663981
shiloh,shiloh,0,0.301029995663981
susilo,susilo,0,0.301029995663981
eskil,eskil,0,0.301029995663981
creepy,creepy,0,0.301029995663981
kreme,kreme,0,0.301029995663981
cemex,cemex,0,0.301029995663981
inquiry,inquiry,0,0.301029995663981
iquique,iquique,0,0.301029995663981
fellini,fellini,0,0.301029995663981
anakin,anakin,0,0.301029995663981
narain,narain,0,0.301029995663981
started,started,0,0.301029995663981
staten,staten,0,0.301029995663981
strasse,strasse,0,0.301029995663981
stratus,stratus,0,0.301029995663981
esporte,esporte,0,0.301029995663981
estrela,estrella,0.125,0.273001272063738
armory,armory,0,0.301029995663981
aomori,aomori,0,0.301029995663981
amorim,amorim,0,0.301029995663981
atlanta,atlanta,0,0.301029995663981
atlante,atlante,0,0.301029995663981
lantana,lantana,0,0.301029995663981
cartman,cartman,0,0.301029995663981
caetano,caetano,0,0.301029995663981
peralta,peralta,0,0.301029995663981
horatio,horatio,0,0.301029995663981
fútbol,fútbol,0,0.301029995663981
fatboy,fatboy,0,0.301029995663981
orishas,orishas,0,0.301029995663981
tivoli,tivoli,0,0.301029995663981
motion,motion,0,0.301029995663981
mojito,mojito,0,0.301029995663981
morton,morton,0,0.301029995663981
motown,motown,0,0.301029995663981
mouton,mouton,0,0.301029995663981
emotion,emotion,0,0.301029995663981
monti,monti,0,0.301029995663981
myotis,myotis,0,0.301029995663981
motegi,motegi,0,0.301029995663981
jacobs,jacobs,0,0.301029995663981
broncos,broncos,0,0.301029995663981
banksy,banksy,0,0.301029995663981
ebanks,ebanks,0,0.301029995663981
column,column,0,0.301029995663981
colman,colman,0,0.301029995663981
rubén,rubén,0,0.301029995663981
quiché,quiché,0,0.301029995663981
gideon,gideon,0,0.301029995663981
dragon,dragon,0,0.301029995663981
deacon,deacon,0,0.301029995663981
dimona,dimona,0,0.301029995663981
hertha,hertha,0,0.301029995663981
petipa,petipa,0,0.301029995663981
putnam,putnam,0,0.301029995663981
plural,plural,0,0.301029995663981
mdp,mmdp,0.25,0.243038048686294
mmd,mmdd,0.25,0.243038048686294
moody,moody,0,0.301029995663981
mody,moody,0.2,0.255272505103306
rafael,rafael,0,0.301029995663981
rafael,raffael,0.142857142857143,0.26884531229258
rafaela,rafaela,0,0.301029995663981
rafaela,rafaella,0.125,0.273001272063738
rafaela,raffaela,0.125,0.273001272063738
farrel,farrel,0,0.301029995663981
azrael,azrael,0,0.301029995663981
hazael,hazael,0,0.301029995663981
rafale,rafale,0,0.301029995663981
rachel,rachel,0,0.301029995663981
ravel,ravell,0.166666666666667,0.263241434774581
raphael,raphael,0,0.301029995663981
rachael,rachael,0,0.301029995663981
rabaul,rabaul,0,0.301029995663981
rafter,rafter,0,0.301029995663981
arafat,arafat,0,0.301029995663981
customs,customs,0,0.301029995663981
okamura,okamura,0,0.301029995663981
pistols,pistols,0,0.301029995663981
pistons,pistons,0,0.301029995663981
puppets,puppets,0,0.301029995663981
audible,audible,0,0.301029995663981
conakry,conakry,0,0.301029995663981
corazón,corazón,0,0.301029995663981
garzón,garzón,0,0.301029995663981
danzón,danzón,0,0.301029995663981
ramzan,ramzan,0,0.301029995663981
ramzi,ramzi,0,0.301029995663981
roldán,roldán,0,0.301029995663981
dupont,dupont,0,0.301029995663981
spokane,spokane,0,0.301029995663981
simone,simone,0,0.301029995663981
sloane,sloane,0,0.301029995663981
spoken,spoken,0,0.301029995663981
sopron,sopron,0,0.301029995663981
sunset,sunset,0,0.301029995663981
sutton,sutton,0,0.301029995663981
colours,colours,0,0.301029995663981
colored,colored,0,0.301029995663981
bicolor,bicolor,0,0.301029995663981
clover,clover,0,0.301029995663981
coli,colli,0.2,0.255272505103306
cholo,chollo,0.166666666666667,0.263241434774581
copper,copper,0,0.301029995663981
coimbra,coimbra,0,0.301029995663981
chroma,chroma,0,0.301029995663981
guardi,guardi,0,0.301029995663981
gaviria,gaviria,0,0.301029995663981
gardena,gardena,0,0.301029995663981
girardi,girardi,0,0.301029995663981
liguria,liguria,0,0.301029995663981
guajira,guajira,0,0.301029995663981
guadix,guadix,0,0.301029995663981
gujarat,gujarat,0,0.301029995663981
guaraní,guaraní,0,0.301029995663981
guards,guards,0,0.301029995663981
tristan,tristan,0,0.301029995663981
batista,batista,0,0.301029995663981
christa,christa,0,0.301029995663981
barista,barista,0,0.301029995663981
artists,artists,0,0.301029995663981
artiste,artiste,0,0.301029995663981
kinkade,kinkade,0,0.301029995663981
baptist,baptist,0,0.301029995663981
batista,battista,0.125,0.273001272063738
batiste,batiste,0,0.301029995663981
larissa,larissa,0,0.301029995663981
larisa,larissa,0.142857142857143,0.26884531229258
carisma,carisma,0,0.301029995663981
harissa,harissa,0,0.301029995663981
quevedo,quevedo,0,0.301029995663981
queiroz,queiroz,0,0.301029995663981
emerick,emerick,0,0.301029995663981
foxley,foxley,0,0.301029995663981
ruse,russe,0.2,0.255272505103306
kruse,kruse,0,0.301029995663981
russe,russe,0,0.301029995663981
yusef,yusef,0,0.301029995663981
musik,musik,0,0.301029995663981
musi,mussi,0.2,0.255272505103306
museum,museum,0,0.301029995663981
mouse,mousse,0.166666666666667,0.263241434774581
muscle,muscle,0,0.301029995663981
mousse,mousse,0,0.301029995663981
diving,diving,0,0.301029995663981
divina,divina,0,0.301029995663981
jungle,jungle,0,0.301029995663981
lovers,lovers,0,0.301029995663981
globes,globes,0,0.301029995663981
loris,lloris,0.166666666666667,0.263241434774581
floris,floris,0,0.301029995663981
louvre,louvre,0,0.301029995663981
elmore,elmore,0,0.301029995663981
lowrie,lowrie,0,0.301029995663981
lloret,lloret,0,0.301029995663981
florez,florez,0,0.301029995663981
forest,forrest,0.142857142857143,0.26884531229258
frames,frames,0,0.301029995663981
freaks,freaks,0,0.301029995663981
foxes,foxes,0,0.301029995663981
fowles,fowles,0,0.301029995663981
fortis,fortis,0,0.301029995663981
before,before,0,0.301029995663981
flames,flames,0,0.301029995663981
flyers,flyers,0,0.301029995663981
flowers,flowers,0,0.301029995663981
flower,flower,0,0.301029995663981
florin,florin,0,0.301029995663981
florio,florio,0,0.301029995663981
alameda,alameda,0,0.301029995663981
salameh,salameh,0,0.301029995663981
caramel,caramel,0,0.301029995663981
sparkle,sparkle,0,0.301029995663981
baroque,baroque,0,0.301029995663981
marquee,marquee,0,0.301029995663981
marque,marquee,0.142857142857143,0.26884531229258
marquez,marquez,0,0.301029995663981
buarque,buarque,0,0.301029995663981
gluten,gluten,0,0.301029995663981
nguyen,nguyen,0,0.301029995663981
simons,simons,0,0.301029995663981
kosmos,kosmos,0,0.301029995663981
mimosas,mimosas,0,0.301029995663981
moisés,moisés,0,0.301029995663981
misamis,misamis,0,0.301029995663981
envisat,envisat,0,0.301029995663981
reviews,reviews,0,0.301029995663981
provost,provost,0,0.301029995663981
purvis,purvis,0,0.301029995663981
larnaca,larnaca,0,0.301029995663981
shakur,shakur,0,0.301029995663981
thakur,thakur,0,0.301029995663981
alpaca,alpaca,0,0.301029995663981
ilana,illana,0.166666666666667,0.263241434774581
compute,compute,0,0.301029995663981
comptes,comptes,0,0.301029995663981
colette,colette,0,0.301029995663981
coetzee,coetzee,0,0.301029995663981
complex,complex,0,0.301029995663981
kappa,kappa,0,0.301029995663981
zappa,zappa,0,0.301029995663981
kapa,kappa,0.2,0.255272505103306
tupac,tupac,0,0.301029995663981
túpac,túpac,0,0.301029995663981
algarve,algarve,0,0.301029995663981
lagarde,lagarde,0,0.301029995663981
levada,llevada,0.142857142857143,0.26884531229258
dorfman,dorfman,0,0.301029995663981
andaman,andaman,0,0.301029995663981
andratx,andratx,0,0.301029995663981
mahatma,mahatma,0,0.301029995663981
malatya,malatya,0,0.301029995663981
maathai,maathai,0,0.301029995663981
madrasa,madrasa,0,0.301029995663981
managua,managua,0,0.301029995663981
juergen,juergen,0,0.301029995663981
mcqueen,mcqueen,0,0.301029995663981
quirino,quirino,0,0.301029995663981
proven,proveen,0.142857142857143,0.26884531229258
torsten,torsten,0,0.301029995663981
ramey,ramey,0,0.301029995663981
chávez,chávez,0,0.301029995663981
gálvez,gálvez,0,0.301029995663981
bergen,bergen,0,0.301029995663981
bridge,bridge,0,0.301029995663981
oxygen,oxygen,0,0.301029995663981
lorient,lorient,0,0.301029995663981
boring,boring,0,0.301029995663981
dorian,dorian,0,0.301029995663981
loring,loring,0,0.301029995663981
orsini,orsini,0,0.301029995663981
sorkin,sorkin,0,0.301029995663981
oriana,oriana,0,0.301029995663981
fortin,fortin,0,0.301029995663981
foreign,foreign,0,0.301029995663981
origine,origine,0,0.301029995663981
adrenal,adrenal,0,0.301029995663981
adelina,adelina,0,0.301029995663981
denham,denham,0,0.301029995663981
adonai,adonai,0,0.301029995663981
canapé,canapé,0,0.301029995663981
cardona,cardona,0,0.301029995663981
cadet,ccadet,0.166666666666667,0.263241434774581
claude,claude,0,0.301029995663981
taiwan,taiwan,0,0.301029995663981
ataxia,ataxia,0,0.301029995663981
talat,talaat,0.166666666666667,0.263241434774581
talas,tallas,0.166666666666667,0.263241434774581
talkin,talkin,0,0.301029995663981
talis,tallis,0.166666666666667,0.263241434774581
talin,tallin,0.166666666666667,0.263241434774581
lilian,lilian,0,0.301029995663981
giulia,giulia,0,0.301029995663981
wiliam,wiliam,0,0.301029995663981
kilian,kilian,0,0.301029995663981
biblia,biblia,0,0.301029995663981
impala,impala,0,0.301029995663981
diyala,diyala,0,0.301029995663981
bialik,bialik,0,0.301029995663981
irakli,irakli,0,0.301029995663981
imtiaz,imtiaz,0,0.301029995663981
bitlis,bitlis,0,0.301029995663981
titania,titania,0,0.301029995663981
ritalin,ritalin,0,0.301029995663981
vitalis,vitalis,0,0.301029995663981
hyundai,hyundai,0,0.301029995663981
cascais,cascais,0,0.301029995663981
casares,casares,0,0.301029995663981
balsas,balsas,0,0.301029995663981
digest,digest,0,0.301029995663981
fujita,fujita,0,0.301029995663981
frieda,frieda,0,0.301029995663981
fields,fields,0,0.301029995663981
fibers,fibers,0,0.301029995663981
fishes,fishes,0,0.301029995663981
fidesz,fidesz,0,0.301029995663981
suntory,suntory,0,0.301029995663981
hamsun,hamsun,0,0.301029995663981
impact,impact,0,0.301029995663981
implant,implant,0,0.301029995663981
gliwice,gliwice,0,0.301029995663981
delaney,delaney,0,0.301029995663981
delany,delany,0,0.301029995663981
valiant,valiant,0,0.301029995663981
gallant,gallant,0,0.301029995663981
galante,galante,0,0.301029995663981
galant,galant,0,0.301029995663981
galant,gallant,0.142857142857143,0.26884531229258
adelson,adelson,0,0.301029995663981
madelin,madelin,0,0.301029995663981
madelyn,madelyn,0,0.301029995663981
jeffers,jeffers,0,0.301029995663981
obscura,obscura,0,0.301029995663981
oscura,oscura,0,0.301029995663981
protour,protour,0,0.301029995663981
parkour,parkour,0,0.301029995663981
lantos,llantos,0.142857142857143,0.26884531229258
animal,animal,0,0.301029995663981
enigma,enigma,0,0.301029995663981
decimal,decimal,0,0.301029995663981
eczema,eczema,0,0.301029995663981
enigmas,enigmas,0,0.301029995663981
hernia,hernia,0,0.301029995663981
aquatic,aquatic,0,0.301029995663981
bruins,bruins,0,0.301029995663981
bruces,bruces,0,0.301029995663981
luthor,luthor,0,0.301029995663981
raptor,raptor,0,0.301029995663981
latour,latour,0,0.301029995663981
aurore,aurore,0,0.301029995663981
kapur,kapur,0,0.301029995663981
mamut,mamut,0,0.301029995663981
kautz,kautz,0,0.301029995663981
iglesia,iglesia,0,0.301029995663981
silesia,silesia,0,0.301029995663981
alesia,alessia,0.142857142857143,0.26884531229258
nigeria,nigeria,0,0.301029995663981
ramblas,ramblas,0,0.301029995663981
lambda,lambda,0,0.301029995663981
amoeba,amoeba,0,0.301029995663981
kadima,kadima,0,0.301029995663981
airbag,airbag,0,0.301029995663981
admira,admira,0,0.301029995663981
safran,safran,0,0.301029995663981
bertolt,bertolt,0,0.301029995663981
bertoni,bertoni,0,0.301029995663981
bertold,bertold,0,0.301029995663981
albergo,albergo,0,0.301029995663981
palermo,palermo,0,0.301029995663981
salerno,salerno,0,0.301029995663981
albedo,albedo,0,0.301029995663981
engage,engage,0,0.301029995663981
tsonga,tsonga,0,0.301029995663981
robot,robot,0,0.301029995663981
robots,robots,0,0.301029995663981
robson,robson,0,0.301029995663981
robo,robbo,0.2,0.255272505103306
robbo,robbo,0,0.301029995663981
kroon,kroon,0,0.301029995663981
robyn,robyn,0,0.301029995663981
robby,robby,0,0.301029995663981
roby,robby,0.2,0.255272505103306
fishing,fishing,0,0.301029995663981
sharing,sharing,0,0.301029995663981
pushing,pushing,0,0.301029995663981
shining,shining,0,0.301029995663981
cushing,cushing,0,0.301029995663981
passing,passing,0,0.301029995663981
wasting,wasting,0,0.301029995663981
leasing,leasing,0,0.301029995663981
lansing,lansing,0,0.301029995663981
rausing,rausing,0,0.301029995663981
yashin,yashin,0,0.301029995663981
whiting,whiting,0,0.301029995663981
thaksin,thaksin,0,0.301029995663981
walking,walking,0,0.301029995663981
waiting,waiting,0,0.301029995663981
wearing,wearing,0,0.301029995663981
warming,warming,0,0.301029995663981
weaving,weaving,0,0.301029995663981
watling,watling,0,0.301029995663981
rockwell,rockwell,0,0.301029995663981
wireless,wireless,0,0.301029995663981
nettles,nettles,0,0.301029995663981
novelas,novelas,0,0.301029995663981
nielsen,nielsen,0,0.301029995663981
daniele,daniele,0,0.301029995663981
kirsten,kirsten,0,0.301029995663981
kristen,kristen,0,0.301029995663981
western,western,0,0.301029995663981
eastern,eastern,0,0.301029995663981
eriksen,eriksen,0,0.301029995663981
crédit,crédit,0,0.301029995663981
credit,credit,0,0.301029995663981
credits,credits,0,0.301029995663981
royston,royston,0,0.301029995663981
ecology,ecology,0,0.301029995663981
teofilo,teofilo,0,0.301029995663981
tylenol,tylenol,0,0.301029995663981
texcoco,texcoco,0,0.301029995663981
husband,husband,0,0.301029995663981
hubbard,hubbard,0,0.301029995663981
barbra,barbra,0,0.301029995663981
harald,harald,0,0.301029995663981
harrah,harrah,0,0.301029995663981
bharat,bharat,0,0.301029995663981
hazrat,hazrat,0,0.301029995663981
haruka,haruka,0,0.301029995663981
sharaf,sharaf,0,0.301029995663981
mugello,mugello,0,0.301029995663981
capello,capello,0,0.301029995663981
cabello,cabello,0,0.301029995663981
aniello,aniello,0,0.301029995663981
abdomen,abdomen,0,0.301029995663981
dolmen,dolmen,0,0.301029995663981
lennon,lennon,0,0.301029995663981
lennox,lennox,0,0.301029995663981
lenox,lennox,0.166666666666667,0.263241434774581
lenovo,lenovo,0,0.301029995663981
leonov,leonov,0,0.301029995663981
plenty,plenty,0,0.301029995663981
pilsen,pilsen,0,0.301029995663981
pölten,pölten,0,0.301029995663981
island,island,0,0.301029995663981
ilya,illya,0.2,0.255272505103306
vantage,vantage,0,0.301029995663981
sontag,sonntag,0.142857142857143,0.26884531229258
sonntag,sonntag,0,0.301029995663981
ashanti,ashanti,0,0.301029995663981
guillen,guillen,0,0.301029995663981
singing,singing,0,0.301029995663981
learned,learned,0,0.301029995663981
leyland,leyland,0,0.301029995663981
leland,leland,0,0.301029995663981
leander,leander,0,0.301029995663981
cleland,cleland,0,0.301029995663981
leandro,leandro,0,0.301029995663981
zealand,zealand,0,0.301029995663981
oakland,oakland,0,0.301029995663981
ashland,ashland,0,0.301029995663981
harland,harland,0,0.301029995663981
galland,galland,0,0.301029995663981
jagland,jagland,0,0.301029995663981
gamesa,gamesa,0,0.301029995663981
danny,danny,0,0.301029995663981
dany,danny,0.2,0.255272505103306
dkny,dkny,0,0.301029995663981
burrito,burrito,0,0.301029995663981
merritt,merritt,0,0.301029995663981
merrit,merritt,0.142857142857143,0.26884531229258
triton,triton,0,0.301029995663981
terroir,terroir,0,0.301029995663981
polska,polska,0,0.301029995663981
nola,nolla,0.2,0.255272505103306
mola,molla,0.2,0.255272505103306
jola,jolla,0.2,0.255272505103306
fols,fools,0.2,0.255272505103306
balsam,balsam,0,0.301029995663981
blatt,blatt,0,0.301029995663981
blat,blatt,0.2,0.255272505103306
bosnia,bosnia,0,0.301029995663981
bolas,bollas,0.166666666666667,0.263241434774581
boyle,boyle,0,0.301029995663981
boldt,boldt,0,0.301029995663981
bowles,bowles,0,0.301029995663981
export,export,0,0.301029995663981
ponchos,ponchos,0,0.301029995663981
phobos,phobos,0,0.301029995663981
inouye,inouye,0,0.301029995663981
incline,incline,0,0.301029995663981
sengoku,sengoku,0,0.301029995663981
sentamu,sentamu,0,0.301029995663981
ingram,ingram,0,0.301029995663981
pastore,pastore,0,0.301029995663981
volver,volver,0,0.301029995663981
oliver,oliver,0,0.301029995663981
olivier,olivier,0,0.301029995663981
silver,silver,0,0.301029995663981
lover,llover,0.166666666666667,0.263241434774581
glover,glover,0,0.301029995663981
covers,covers,0,0.301029995663981
rovers,rovers,0,0.301029995663981
hoover,hoover,0,0.301029995663981
hover,hoover,0.166666666666667,0.263241434774581
grover,grover,0,0.301029995663981
boiler,boiler,0,0.301029995663981
fowler,fowler,0,0.301029995663981
bowler,bowler,0,0.301029995663981
bolero,bolero,0,0.301029995663981
volker,volker,0,0.301029995663981
holger,holger,0,0.301029995663981
folger,folger,0,0.301029995663981
soler,soller,0.166666666666667,0.263241434774581
dowler,dowler,0,0.301029995663981
holter,holter,0,0.301029995663981
wolves,wolves,0,0.301029995663981
voyeur,voyeur,0,0.301029995663981
volcker,volcker,0,0.301029995663981
volare,volare,0,0.301029995663981
volume,volume,0,0.301029995663981
volley,volley,0,0.301029995663981
volte,voltee,0.166666666666667,0.263241434774581
daiichi,daiichi,0,0.301029995663981
gyatso,gyatso,0,0.301029995663981
gatti,gatti,0,0.301029995663981
givat,givat,0,0.301029995663981
grasso,grasso,0,0.301029995663981
gasset,gasset,0,0.301029995663981
sophos,sophos,0,0.301029995663981
suomi,suomi,0,0.301029995663981
shlomo,shlomo,0,0.301029995663981
somoza,somoza,0,0.301029995663981
divisor,divisor,0,0.301029995663981
deliver,deliver,0,0.301029995663981
angelis,angelis,0,0.301029995663981
lave,llave,0.2,0.255272505103306
rajiv,rajiv,0,0.301029995663981
garvey,garvey,0,0.301029995663981
galvez,galvez,0,0.301029995663981
grove,groove,0.166666666666667,0.263241434774581
groove,groove,0,0.301029995663981
hidalgo,hidalgo,0,0.301029995663981
fidalgo,fidalgo,0,0.301029995663981
chicago,chicago,0,0.301029995663981
zhivago,zhivago,0,0.301029995663981
thiago,thiago,0,0.301029995663981
fraser,fraser,0,0.301029995663981
crafts,crafts,0,0.301029995663981
cracks,cracks,0,0.301029995663981
circus,circus,0,0.301029995663981
citrus,citrus,0,0.301029995663981
chiefs,chiefs,0,0.301029995663981
rooney,rooney,0,0.301029995663981
crotone,crotone,0,0.301029995663981
hernias,hernias,0,0.301029995663981
batumi,batumi,0,0.301029995663981
bauchi,bauchi,0,0.301029995663981
colombo,colombo,0,0.301029995663981
holcomb,holcomb,0,0.301029995663981
golomb,golomb,0,0.301029995663981
combine,combine,0,0.301029995663981
coombs,coombs,0,0.301029995663981
columba,columba,0,0.301029995663981
rotary,rotary,0,0.301029995663981
oxnard,oxnard,0,0.301029995663981
molnar,molnar,0,0.301029995663981
mcnair,mcnair,0,0.301029995663981
coward,coward,0,0.301029995663981
hicham,hicham,0,0.301029995663981
dirham,dirham,0,0.301029995663981
prodigy,prodigy,0,0.301029995663981
gift,gift,0,0.301029995663981
kit,kitt,0.25,0.243038048686294
wit,witt,0.25,0.243038048686294
witt,witt,0,0.301029995663981
kitt,kitt,0,0.301029995663981
cebit,cebit,0,0.301029995663981
città,città,0,0.301029995663981
spoleto,spoleto,0,0.301029995663981
valance,valance,0,0.301029995663981
valeriy,valeriy,0,0.301029995663981
holguin,holguin,0,0.301029995663981
gauguin,gauguin,0,0.301029995663981
maguire,maguire,0,0.301029995663981
aguirre,aguirre,0,0.301029995663981
edgardo,edgardo,0,0.301029995663981
gallego,gallego,0,0.301029995663981
ferrata,ferrata,0,0.301029995663981
odetta,odetta,0,0.301029995663981
robert,robert,0,0.301029995663981
offset,offset,0,0.301029995663981
offers,offers,0,0.301029995663981
wallach,wallach,0,0.301029995663981
hofer,hoffer,0.166666666666667,0.263241434774581
hoffer,hoffer,0,0.301029995663981
mxpx,mxpx,0,0.301029995663981
tamura,tamura,0,0.301029995663981
thuram,thuram,0,0.301029995663981
turabi,turabi,0,0.301029995663981
naturae,naturae,0,0.301029995663981
sakura,sakura,0,0.301029995663981
